Sale_ID,Date,Branch,Region,Product_ID,Product,Product_Category,Customer,Payment_Method,Unit_Price,Quantity,Discount,Total_Sales,Cost,Profit
S0798,2026-07-30,Jaffna,Northern,P002,Pepsi,Beverages,Customer_064,Mobile Wallet,527.08,9.0,0.181,3885.11,3265.53,619.58
S0799,2026-07-13,Galle,Southern,P008,Cooking Oil,Groceries,Customer_020,Mobile Wallet,802.04,9.0,0.025,7037.9,4906.88,2131.02
S0800,2026-07-31,Colombo,Western,P013,Biscuits,Snacks,Customer_019,Card,563.4,10.0,0.029,5470.61,4512.15,958.46
S0801,2026-07-01,Jaffna,Northern,P004,Mineral Water,Beverages,Customer_018,Mobile Wallet,489.99,8.0,0.199,3139.86,2201.79,938.07
S0802,2026-07-12,Kandy,Central,P013,Biscuits,Snacks,Customer_056,Online,659.33,6.0,0.18,3243.9,2833.17,410.73
S0803,2026-07-12,Kandy,Central,P007,Dhal,Groceries,Customer_089,Cash,1744.51,2.0,0.178,2867.97,2082.86,785.11
S0804,2026-07-26,Jaffna,Northern,P018,Dish Wash,Household,Customer_012,Online,829.33,3.0,0.109,2216.8,1854.29,362.51
S0805,2026-07-02,Colombo,Western,P011,Cheese,Dairy,Customer_013,Mobile Wallet,533.09,2.0,0.186,867.87,724.88,142.99
S0806,2026-07-14,Kandy,Central,P012,Butter,Dairy,Customer_072,Online,895.97,9.0,0.086,7370.25,6086.44,1283.81
S0807,2026-07-05,Kandy,Central,P011,Cheese,Dairy,Customer_054,Online,634.84,5.0,0.057,2993.27,2101.77,891.5
S0808,2026-07-05,Galle,Southern,P016,Nuts,Snacks,Customer_002,Mobile Wallet,373.95,7.0,0.103,2348.03,2007.02,341.01
S0809,2026-07-02,Colombo,Western,P016,Nuts,Snacks,Customer_003,Cash,543.64,1.0,0.074,503.41,441.96,61.45
S0810,2026-07-08,Colombo,Western,P005,Rice,Groceries,Customer_070,Card,1332.56,7.0,0.182,7630.24,5289.58,2340.66
S0811,2026-07-25,Kandy,Central,P017,Detergent,Household,Customer_067,Online,1120.51,8.0,0.101,8058.71,6082.07,1976.64
S0812,2026-07-11,Kandy,Central,P014,Chips,Snacks,Customer_062,Mobile Wallet,106.08,3.0,0.08,292.78,209.91,82.87
S0813,2026-07-10,Colombo,Western,P005,Rice,Groceries,Customer_064,Cash,307.83,9.0,0.157,2335.51,1822.94,512.57
S0814,2026-07-25,Galle,Southern,P001,Coca Cola,Beverages,Customer_094,Online,319.37,5.0,0.11,1421.2,1122.81,298.39
S0815,2026-07-14,Colombo,Western,P011,Cheese,Dairy,Customer_044,Card,1133.96,4.0,0.129,3950.72,3379.8,570.92
S0816,2026-07-20,Galle,Southern,P016,Nuts,Snacks,Customer_056,Card,764.96,7.0,0.071,4974.53,3891.31,1083.22
S0817,2026-07-13,Galle,Southern,P006,Sugar,Groceries,Customer_049,Mobile Wallet,1722.13,10.0,0.152,14603.66,11518.31,3085.35
S0818,2026-07-23,Colombo,Western,P018,Dish Wash,Household,Customer_051,Cash,1139.94,9.0,0.037,9879.86,7008.7,2871.16
S0819,2026-07-25,Kurunegala,North Western,P006,Sugar,Groceries,Customer_027,Mobile Wallet,672.91,5.0,0.004,3351.09,2783.55,567.54
S0820,2026-07-31,Kurunegala,North Western,P013,Biscuits,Snacks,Customer_001,Cash,312.43,7.0,0.184,1784.6,1422.09,362.51
S0821,2026-07-09,Kandy,Central,P005,Rice,Groceries,Customer_036,Cash,715.1,9.0,0.174,5316.05,4068.59,1247.46
S0822,2026-07-14,Galle,Southern,P004,Mineral Water,Beverages,Customer_100,Cash,353.59,10.0,0.118,3118.66,2560.53,558.13
S0823,2026-07-14,Kurunegala,North Western,P014,Chips,Snacks,Customer_033,Mobile Wallet,877.09,7.0,0.099,5531.81,4122.97,1408.84
S0824,2026-07-27,Kandy,Central,P019,Tissue,Household,Customer_030,Cash,1098.71,5.0,0.139,4729.95,3973.72,756.23
S0825,2026-07-26,Kandy,Central,P005,Rice,Groceries,Customer_085,Mobile Wallet,1279.36,7.0,0.081,8230.12,6193.23,2036.89
S0826,2026-07-29,Kandy,Central,P010,Yogurt,Dairy,Customer_047,Cash,453.66,1.0,0.035,437.78,333.9,103.88
S0827,2026-07-14,Colombo,Western,P003,Fruit Juice,Beverages,Customer_019,Online,241.85,2.0,0.069,450.32,388.72,61.6
S0828,2026-07-26,Kurunegala,North Western,P011,Cheese,Dairy,Customer_054,Cash,1141.21,8.0,0.162,7650.67,5371.51,2279.16
S0829,2026-07-11,Galle,Southern,P019,Tissue,Household,Customer_025,Online,437.52,10.0,0.195,3522.04,2671.54,850.5
S0830,2026-07-06,Kandy,Central,P016,Nuts,Snacks,Customer_087,Online,864.27,3.0,0.023,2533.18,2077.25,455.93
S0831,2026-07-16,Colombo,Western,P015,Chocolate,Snacks,Customer_041,Cash,804.84,1.0,0.185,655.94,493.32,162.62
S0832,2026-07-01,Kurunegala,North Western,P006,Sugar,Groceries,Customer_087,Card,389.98,5.0,0.064,1825.11,1402.08,423.03
S0833,2026-07-23,Colombo,Western,P013,Biscuits,Snacks,Customer_056,Online,832.62,8.0,0.18,5461.99,3774.91,1687.08
S0834,2026-07-01,Galle,Southern,P020,Soap,Household,Customer_039,Cash,359.78,2.0,0.123,631.05,452.85,178.2
S0835,2026-07-19,Kandy,Central,P018,Dish Wash,Household,Customer_006,Cash,1430.21,2.0,0.048,2723.12,2303.91,419.21
S0836,2026-07-04,Colombo,Western,P020,Soap,Household,Customer_099,Card,897.38,6.0,0.042,5158.14,4358.03,800.11
S0837,2026-07-17,Colombo,Western,P003,Fruit Juice,Beverages,Customer_033,Cash,134.35,9.0,0.004,1204.31,878.27,326.04
S0838,2026-07-08,Colombo,Western,P003,Fruit Juice,Beverages,Customer_097,Mobile Wallet,230.38,5.0,0.097,1040.17,726.51,313.66
S0839,2026-07-07,Kandy,Central,P017,Detergent,Household,Customer_021,Mobile Wallet,232.47,2.0,0.15,395.2,343.82,51.38
S0840,2026-07-24,Jaffna,Northern,P006,Sugar,Groceries,Customer_049,Cash,1626.24,10.0,0.083,14912.62,11848.44,3064.18
S0841,2026-07-22,Kandy,Central,P015,Chocolate,Snacks,Customer_017,Cash,820.64,6.0,0.046,4697.34,3664.66,1032.68
S0842,2026-07-08,Colombo,Western,P001,Coca Cola,Beverages,Customer_073,Card,462.36,5.0,0.115,2045.94,1493.49,552.45
S0843,2026-07-01,Kurunegala,North Western,P002,Pepsi,Beverages,Customer_060,Mobile Wallet,533.38,6.0,0.174,2643.43,2286.55,356.88
S0844,2026-07-28,Galle,Southern,P010,Yogurt,Dairy,Customer_052,Mobile Wallet,1062.83,6.0,0.05,6058.13,4749.6,1308.53
S0845,2026-07-15,Kandy,Central,P017,Detergent,Household,Customer_094,Mobile Wallet,230.02,9.0,0.119,1823.83,1349.99,473.84
S0846,2026-07-24,Kandy,Central,P003,Fruit Juice,Beverages,Customer_039,Cash,368.33,3.0,0.12,972.39,779.0,193.39
S0847,2026-07-25,Jaffna,Northern,P012,Butter,Dairy,Customer_094,Online,847.21,4.0,0.155,2863.57,2183.88,679.69
S0848,2026-07-04,Kurunegala,North Western,P008,Cooking Oil,Groceries,Customer_007,Card,864.7,5.0,0.163,3618.77,2709.4,909.37
S0849,2026-07-24,Colombo,Western,P018,Dish Wash,Household,Customer_058,Mobile Wallet,733.38,7.0,0.196,4127.46,3480.33,647.13
S0850,2026-07-01,Kurunegala,North Western,P016,Nuts,Snacks,Customer_089,Card,228.88,7.0,0.099,1443.55,1131.57,311.98
S0851,2026-07-18,Galle,Southern,P007,Dhal,Groceries,Customer_057,Cash,894.94,9.0,0.118,7104.03,6053.36,1050.67
S0852,2026-07-17,Kandy,Central,P005,Rice,Groceries,Customer_013,Mobile Wallet,1130.28,2.0,0.193,1824.27,1318.3,505.97
S0853,2026-07-06,Jaffna,Northern,P018,Dish Wash,Household,Customer_044,Online,903.89,8.0,0.168,6016.29,4805.8,1210.49
S0854,2026-07-14,Colombo,Western,P009,Milk,Dairy,Customer_033,Cash,269.17,6.0,0.037,1555.26,1357.68,197.58
S0855,2026-07-19,Galle,Southern,P018,Dish Wash,Household,Customer_031,Mobile Wallet,343.61,10.0,0.151,2917.25,2299.89,617.36
S0856,2026-07-28,Jaffna,Northern,P005,Rice,Groceries,Customer_009,Mobile Wallet,991.21,1.0,0.051,940.66,744.76,195.9
S0857,2026-07-05,Kurunegala,North Western,P004,Mineral Water,Beverages,Customer_009,Card,334.54,6.0,0.081,1844.65,1363.44,481.21
S0858,2026-07-28,Colombo,Western,P013,Biscuits,Snacks,Customer_100,Cash,832.87,10.0,0.032,8062.18,5898.88,2163.3
S0859,2026-07-03,Jaffna,Northern,P009,Milk,Dairy,Customer_043,Online,1195.51,2.0,0.135,2068.23,1686.24,381.99
S0860,2026-07-09,Galle,Southern,P020,Soap,Household,Customer_034,Online,511.29,10.0,0.012,5051.55,4169.13,882.42
S0861,2026-07-27,Colombo,Western,P011,Cheese,Dairy,Customer_079,Cash,1086.35,9.0,0.185,7968.38,6112.01,1856.37
S0862,2026-07-22,Galle,Southern,P014,Chips,Snacks,Customer_009,Mobile Wallet,629.48,7.0,0.023,4305.01,3496.34,808.67
S0863,2026-07-12,Kurunegala,North Western,P014,Chips,Snacks,Customer_030,Mobile Wallet,550.39,6.0,0.005,3285.83,2564.38,721.45
S0864,2026-07-14,Kandy,Central,P010,Yogurt,Dairy,Customer_006,Online,656.83,3.0,0.194,1588.21,1252.35,335.86
S0865,2026-07-24,Kandy,Central,P010,Yogurt,Dairy,Customer_060,Online,344.08,5.0,0.122,1510.51,1301.35,209.16
S0866,2026-07-10,Galle,Southern,P015,Chocolate,Snacks,Customer_092,Mobile Wallet,200.95,9.0,0.14,1555.35,1199.79,355.56
S0867,2026-07-22,Colombo,Western,P014,Chips,Snacks,Customer_079,Card,358.69,4.0,0.138,1236.76,1031.14,205.62
S0868,2026-07-24,Kurunegala,North Western,P018,Dish Wash,Household,Customer_022,Mobile Wallet,816.57,2.0,0.082,1499.22,1279.73,219.49
S0869,2026-07-29,Jaffna,Northern,P017,Detergent,Household,Customer_005,Online,1063.68,9.0,0.053,9065.74,7727.47,1338.27
S0870,2026-07-15,Jaffna,Northern,P018,Dish Wash,Household,Customer_093,Card,556.36,8.0,0.098,4014.69,3171.07,843.62
S0871,2026-07-20,Jaffna,Northern,P009,Milk,Dairy,Customer_094,Card,272.93,9.0,0.144,2102.65,1822.71,279.94
S0872,2026-07-04,Galle,Southern,P006,Sugar,Groceries,Customer_086,Card,989.31,4.0,0.026,3854.35,2706.4,1147.95
S0873,2026-07-17,Kurunegala,North Western,P005,Rice,Groceries,Customer_015,Online,1196.34,6.0,0.194,5785.5,4454.64,1330.86
S0874,2026-07-03,Kandy,Central,P016,Nuts,Snacks,Customer_055,Online,326.25,1.0,0.123,286.12,234.89,51.23
S0875,2026-07-04,Jaffna,Northern,P016,Nuts,Snacks,Customer_082,Cash,897.95,9.0,0.096,7305.72,6386.0,919.72
S0876,2026-07-27,Kurunegala,North Western,P003,Fruit Juice,Beverages,Customer_048,Card,150.45,4.0,0.101,541.02,382.3,158.72
S0877,2026-07-07,Galle,Southern,P009,Milk,Dairy,Customer_095,Cash,984.87,2.0,0.008,1953.98,1577.37,376.61
S0878,2026-07-21,Kurunegala,North Western,P016,Nuts,Snacks,Customer_071,Mobile Wallet,751.08,3.0,0.078,2077.49,1727.73,349.76
S0879,2026-07-24,Jaffna,Northern,P009,Milk,Dairy,Customer_037,Online,726.1,2.0,0.137,1253.25,899.51,353.74
S0880,2026-07-27,Kurunegala,North Western,P013,Biscuits,Snacks,Customer_065,Online,199.19,6.0,0.113,1060.09,791.79,268.3
S0881,2026-07-19,Colombo,Western,P015,Chocolate,Snacks,Customer_060,Mobile Wallet,553.3,4.0,0.168,1841.38,1329.14,512.24
S0882,2026-07-08,Galle,Southern,P010,Yogurt,Dairy,Customer_035,Card,722.41,7.0,0.026,4925.39,3739.4,1185.99
S0883,2026-07-08,Kandy,Central,P017,Detergent,Household,Customer_008,Mobile Wallet,386.82,8.0,0.08,2847.0,2406.45,440.55
S0884,2026-07-11,Kurunegala,North Western,P009,Milk,Dairy,Customer_050,Card,376.52,8.0,0.087,2750.1,2230.53,519.57
S0885,2026-07-02,Colombo,Western,P012,Butter,Dairy,Customer_026,Card,180.42,3.0,0.177,445.46,316.37,129.09
S0886,2026-07-17,Jaffna,Northern,P006,Sugar,Groceries,Customer_096,Card,1261.47,5.0,0.055,5960.45,5089.05,871.4
S0887,2026-07-09,Galle,Southern,P002,Pepsi,Beverages,Customer_040,Card,350.63,9.0,0.117,2786.46,2034.14,752.32
S0888,2026-07-16,Kandy,Central,P015,Chocolate,Snacks,Customer_077,Card,388.07,5.0,0.075,1794.82,1548.95,245.87
S0889,2026-07-08,Jaffna,Northern,P001,Coca Cola,Beverages,Customer_059,Mobile Wallet,479.78,5.0,0.11,2135.02,1530.98,604.04
S0890,2026-07-07,Colombo,Western,P004,Mineral Water,Beverages,Customer_023,Online,337.96,1.0,0.045,322.75,222.74,100.01
S0891,2026-07-26,Jaffna,Northern,P007,Dhal,Groceries,Customer_064,Card,1622.6,7.0,0.079,10460.9,8994.61,1466.29
S0892,2026-07-29,Galle,Southern,P012,Butter,Dairy,Customer_073,Online,838.88,7.0,0.022,5742.97,4573.44,1169.53
S0893,2026-07-27,Galle,Southern,P005,Rice,Groceries,Customer_024,Online,806.19,1.0,0.099,726.38,528.21,198.17
S0894,2026-07-24,Jaffna,Northern,P008,Cooking Oil,Groceries,Customer_001,Online,223.08,4.0,0.024,870.9,699.44,171.46
S0895,2026-07-09,Galle,Southern,P010,Yogurt,Dairy,Customer_061,Mobile Wallet,951.94,7.0,0.18,5464.14,4085.56,1378.58
S0896,2026-07-05,Colombo,Western,P014,Chips,Snacks,Customer_037,Mobile Wallet,371.76,5.0,0.112,1650.61,1147.81,502.8
S0897,2026-07-24,Jaffna,Northern,P009,Milk,Dairy,Customer_072,Online,883.83,9.0,0.121,6991.98,5823.35,1168.63
S0898,2026-07-11,Kandy,Central,P018,Dish Wash,Household,Customer_010,Card,1131.54,8.0,0.026,8816.96,7715.82,1101.14
S0899,2026-07-07,Kurunegala,North Western,P020,Soap,Household,Customer_091,Card,702.53,9.0,0.182,5172.03,4292.44,879.59
S0900,2026-07-09,Colombo,Western,P001,Coca Cola,Beverages,Customer_076,Online,477.3,8.0,0.063,3577.84,2983.65,594.19
S0901,2026-07-31,Kandy,Central,P009,Milk,Dairy,Customer_042,Card,1073.65,5.0,0.112,4767.01,3329.57,1437.44
S0902,2026-07-09,Colombo,Western,P020,Soap,Household,Customer_050,Online,1202.42,9.0,0.1,9739.6,8075.91,1663.69
S0903,2026-07-17,Colombo,Western,P004,Mineral Water,Beverages,Customer_086,Online,400.33,3.0,0.007,1192.58,817.9,374.68
S0904,2026-07-19,Jaffna,Northern,P017,Detergent,Household,Customer_081,Online,1475.88,5.0,0.102,6626.7,4905.83,1720.87
S0905,2026-07-06,Galle,Southern,P006,Sugar,Groceries,Customer_033,Online,805.63,10.0,0.061,7564.87,5782.67,1782.2
S0906,2026-07-15,Colombo,Western,P018,Dish Wash,Household,Customer_055,Online,1358.18,7.0,0.137,8204.77,6801.34,1403.43
S0907,2026-07-11,Colombo,Western,P014,Chips,Snacks,Customer_049,Mobile Wallet,473.91,5.0,0.15,2014.12,1642.08,372.04
S0908,2026-07-12,Colombo,Western,P017,Detergent,Household,Customer_084,Mobile Wallet,1130.18,2.0,0.095,2045.63,1452.98,592.65
S0909,2026-07-02,Galle,Southern,P019,Tissue,Household,Customer_058,Cash,754.09,4.0,0.046,2877.61,2257.04,620.57
S0910,2026-07-05,Galle,Southern,P010,Yogurt,Dairy,Customer_003,Online,646.54,6.0,0.149,3301.23,2257.41,1043.82
S0911,2026-07-20,Kandy,Central,P002,Pepsi,Beverages,Customer_080,Cash,337.65,1.0,0.088,307.94,217.85,90.09
S0912,2026-07-10,Galle,Southern,P010,Yogurt,Dairy,Customer_025,Mobile Wallet,915.61,4.0,0.119,3226.61,2283.47,943.14
S0913,2026-07-09,Galle,Southern,P009,Milk,Dairy,Customer_071,Online,564.47,2.0,0.137,974.28,697.29,276.99
S0914,2026-07-19,Jaffna,Northern,P018,Dish Wash,Household,Customer_044,Online,610.2,6.0,0.055,3459.83,2870.31,589.52
S0915,2026-07-21,Galle,Southern,P006,Sugar,Groceries,Customer_009,Card,1257.21,5.0,0.114,5569.44,4442.29,1127.15
S0916,2026-07-08,Galle,Southern,P002,Pepsi,Beverages,Customer_031,Cash,368.09,8.0,0.023,2876.99,1987.36,889.63
S0917,2026-07-23,Colombo,Western,P013,Biscuits,Snacks,Customer_064,Card,702.98,1.0,0.16,590.5,456.96,133.54
S0918,2026-07-04,Galle,Southern,P007,Dhal,Groceries,Customer_005,Mobile Wallet,1031.55,10.0,0.008,10232.98,8783.5,1449.48
S0919,2026-07-11,Colombo,Western,P003,Fruit Juice,Beverages,Customer_089,Cash,626.67,1.0,0.15,532.67,375.71,156.96
S0920,2026-07-02,Kurunegala,North Western,P008,Cooking Oil,Groceries,Customer_029,Card,1751.1,1.0,0.037,1686.31,1447.79,238.52
S0921,2026-07-22,Kurunegala,North Western,P017,Detergent,Household,Customer_086,Online,596.02,3.0,0.152,1516.27,1095.78,420.49
S0922,2026-07-27,Kurunegala,North Western,P012,Butter,Dairy,Customer_080,Cash,768.18,2.0,0.084,1407.31,1236.68,170.63
S0923,2026-07-23,Galle,Southern,P018,Dish Wash,Household,Customer_074,Mobile Wallet,520.1,4.0,0.135,1799.55,1488.5,311.05
S0924,2026-07-13,Colombo,Western,P019,Tissue,Household,Customer_014,Card,1140.22,7.0,0.09,7263.2,4975.8,2287.4
S0925,2026-07-31,Jaffna,Northern,P002,Pepsi,Beverages,Customer_077,Cash,584.54,5.0,0.04,2805.79,2079.4,726.39
S0926,2026-07-03,Kurunegala,North Western,P004,Mineral Water,Beverages,Customer_004,Online,499.91,2.0,0.182,817.85,588.51,229.34
S0927,2026-07-23,Galle,Southern,P019,Tissue,Household,Customer_089,Cash,722.62,7.0,0.125,4426.05,3793.76,632.29
S0928,2026-07-26,Galle,Southern,P009,Milk,Dairy,Customer_047,Cash,1056.87,9.0,0.071,8836.49,6706.81,2129.68
S0929,2026-07-17,Colombo,Western,P010,Yogurt,Dairy,Customer_090,Mobile Wallet,898.67,3.0,0.023,2634.0,2284.71,349.29
S0930,2026-07-03,Galle,Southern,P016,Nuts,Snacks,Customer_092,Online,134.68,3.0,0.002,403.23,312.74,90.49
S0931,2026-07-22,Jaffna,Northern,P003,Fruit Juice,Beverages,Customer_078,Card,450.61,6.0,0.035,2609.03,2101.21,507.82
S0932,2026-07-14,Colombo,Western,P007,Dhal,Groceries,Customer_038,Card,331.9,6.0,0.013,1965.51,1497.92,467.59
S0933,2026-07-21,Kandy,Central,P013,Biscuits,Snacks,Customer_029,Online,342.96,3.0,0.085,941.43,820.3,121.13
S0934,2026-07-31,Kandy,Central,P016,Nuts,Snacks,Customer_041,Cash,898.79,7.0,0.078,5800.79,4502.58,1298.21
S0935,2026-07-18,Galle,Southern,P006,Sugar,Groceries,Customer_005,Cash,1207.2,10.0,0.023,11794.34,8217.83,3576.51
S0936,2026-07-14,Colombo,Western,P018,Dish Wash,Household,Customer_015,Cash,1358.14,9.0,0.191,9888.62,6932.5,2956.12
S0937,2026-07-12,Colombo,Western,P014,Chips,Snacks,Customer_005,Cash,797.93,4.0,0.172,2642.74,1919.22,723.52
S0938,2026-07-19,Kurunegala,North Western,P002,Pepsi,Beverages,Customer_042,Mobile Wallet,511.66,3.0,0.104,1375.34,1140.74,234.6
S0939,2026-07-07,Galle,Southern,P014,Chips,Snacks,Customer_002,Mobile Wallet,801.95,1.0,0.129,698.5,600.19,98.31
S0940,2026-07-12,Kandy,Central,P014,Chips,Snacks,Customer_099,Mobile Wallet,325.73,10.0,0.044,3113.98,2219.91,894.07
S0941,2026-07-12,Kandy,Central,P004,Mineral Water,Beverages,Customer_068,Card,417.04,1.0,0.106,372.83,298.81,74.02
S0942,2026-07-17,Kurunegala,North Western,P015,Chocolate,Snacks,Customer_034,Online,314.87,10.0,0.041,3019.6,2647.97,371.63
S0943,2026-07-11,Colombo,Western,P009,Milk,Dairy,Customer_065,Online,571.93,9.0,0.072,4776.76,3498.57,1278.19
S0944,2026-07-12,Kurunegala,North Western,P011,Cheese,Dairy,Customer_098,Card,948.02,5.0,0.13,4123.89,3216.32,907.57
S0945,2026-07-20,Galle,Southern,P015,Chocolate,Snacks,Customer_057,Mobile Wallet,211.27,4.0,0.016,831.56,628.73,202.83
S0946,2026-07-07,Kandy,Central,P020,Soap,Household,Customer_028,Cash,1027.65,4.0,0.026,4003.72,2945.23,1058.49
S0947,2026-07-04,Kandy,Central,P003,Fruit Juice,Beverages,Customer_078,Mobile Wallet,244.93,4.0,0.156,826.88,698.4,128.48
S0948,2026-07-27,Colombo,Western,P011,Cheese,Dairy,Customer_015,Cash,800.55,8.0,0.114,5674.3,4756.03,918.27
S0949,2026-07-11,Galle,Southern,P013,Biscuits,Snacks,Customer_015,Card,165.75,8.0,0.195,1067.43,929.44,137.99
S0950,2026-07-20,Kurunegala,North Western,P003,Fruit Juice,Beverages,Customer_005,Mobile Wallet,336.21,8.0,0.161,2256.64,1655.07,601.57
S0951,2026-07-11,Galle,Southern,P018,Dish Wash,Household,Customer_039,Cash,601.81,6.0,0.112,3206.44,2634.96,571.48
S0952,2026-07-23,Kurunegala,North Western,P005,Rice,Groceries,Customer_037,Online,1605.97,8.0,0.189,10419.53,7394.5,3025.03
S0953,2026-07-28,Kandy,Central,P019,Tissue,Household,Customer_038,Cash,1400.38,7.0,0.145,8381.27,5850.2,2531.07
S0954,2026-07-01,Galle,Southern,P007,Dhal,Groceries,Customer_022,Online,193.52,7.0,0.133,1174.47,913.58,260.89
S0955,2026-07-31,Galle,Southern,P014,Chips,Snacks,Customer_050,Card,452.42,9.0,0.109,3627.96,2963.31,664.65
S0956,2026-07-08,Kurunegala,North Western,P010,Yogurt,Dairy,Customer_055,Online,1106.09,8.0,0.095,8008.09,6654.03,1354.06
S0957,2026-07-06,Kandy,Central,P018,Dish Wash,Household,Customer_043,Cash,1403.07,9.0,0.106,11289.1,9911.5,1377.6
S0958,2026-07-17,Jaffna,Northern,P014,Chips,Snacks,Customer_026,Cash,442.8,6.0,0.164,2221.08,1857.0,364.08
S0959,2026-07-08,Colombo,Western,P014,Chips,Snacks,Customer_041,Mobile Wallet,817.48,3.0,0.123,2150.79,1529.7,621.09
S0960,2026-07-25,Kandy,Central,P014,Chips,Snacks,Customer_009,Card,764.38,3.0,0.037,2208.29,1607.0,601.29
S0961,2026-07-01,Colombo,Western,P013,Biscuits,Snacks,Customer_038,Cash,671.08,5.0,0.155,2835.31,2009.89,825.42
S0962,2026-07-18,Colombo,Western,P008,Cooking Oil,Groceries,Customer_095,Mobile Wallet,957.52,7.0,0.042,6421.13,4615.75,1805.38
S0963,2026-07-22,Colombo,Western,P004,Mineral Water,Beverages,Customer_093,Card,539.98,1.0,0.063,505.96,417.19,88.77
S0964,2026-07-13,Colombo,Western,P013,Biscuits,Snacks,Customer_081,Online,393.77,8.0,0.132,2734.34,1868.28,866.06
S0965,2026-07-30,Kandy,Central,P005,Rice,Groceries,Customer_045,Mobile Wallet,1172.07,8.0,0.012,9264.04,6675.08,2588.96
S0966,2026-07-14,Colombo,Western,P018,Dish Wash,Household,Customer_006,Online,600.51,4.0,0.147,2048.94,1553.49,495.45
S0967,2026-07-24,Jaffna,Northern,P010,Yogurt,Dairy,Customer_065,Cash,990.96,10.0,0.144,8482.62,7015.05,1467.57
S0968,2026-07-03,Galle,Southern,P004,Mineral Water,Beverages,Customer_057,Cash,392.33,9.0,0.094,3199.06,2739.58,459.48
S0969,2026-07-26,Colombo,Western,P012,Butter,Dairy,Customer_082,Mobile Wallet,615.43,9.0,0.174,4575.11,3697.79,877.32
S0970,2026-07-14,Colombo,Western,P017,Detergent,Household,Customer_019,Online,443.42,10.0,0.162,3715.86,2784.17,931.69
S0971,2026-07-09,Colombo,Western,P005,Rice,Groceries,Customer_072,Online,713.78,3.0,0.031,2074.96,1594.49,480.47
S0972,2026-07-01,Galle,Southern,P003,Fruit Juice,Beverages,Customer_088,Cash,325.89,2.0,0.048,620.49,482.9,137.59
S0973,2026-07-13,Kurunegala,North Western,P013,Biscuits,Snacks,Customer_084,Mobile Wallet,211.81,7.0,0.108,1322.54,1125.29,197.25
S0974,2026-07-06,Galle,Southern,P013,Biscuits,Snacks,Customer_027,Mobile Wallet,652.35,2.0,0.094,1182.06,958.18,223.88
S0975,2026-07-06,Galle,Southern,P001,Coca Cola,Beverages,Customer_050,Card,520.17,3.0,0.132,1354.52,1094.67,259.85
S0976,2026-07-07,Jaffna,Northern,P019,Tissue,Household,Customer_003,Mobile Wallet,176.53,8.0,0.181,1156.62,788.85,367.77
S0977,2026-07-20,Colombo,Western,P012,Butter,Dairy,Customer_004,Mobile Wallet,1079.95,7.0,0.052,7166.55,5999.89,1166.66
S0978,2026-07-26,Kurunegala,North Western,P002,Pepsi,Beverages,Customer_029,Online,323.14,6.0,0.061,1820.57,1543.2,277.37
S0979,2026-07-13,Kandy,Central,P019,Tissue,Household,Customer_083,Mobile Wallet,502.11,3.0,0.118,1328.58,990.19,338.39
S0980,2026-07-02,Kandy,Central,P005,Rice,Groceries,Customer_065,Online,1715.18,5.0,0.048,8164.26,6972.34,1191.92
S0981,2026-07-04,Galle,Southern,P014,Chips,Snacks,Customer_075,Online,598.44,5.0,0.156,2525.42,2171.91,353.51
S0982,2026-07-24,Jaffna,Northern,P007,Dhal,Groceries,Customer_068,Card,1612.71,8.0,0.129,11237.36,9158.6,2078.76
S0983,2026-07-08,Kurunegala,North Western,P004,Mineral Water,Beverages,Customer_020,Mobile Wallet,245.29,4.0,0.006,975.27,771.89,203.38
S0984,2026-07-04,Kandy,Central,P008,Cooking Oil,Groceries,Customer_013,Mobile Wallet,1117.0,3.0,0.01,3317.49,2888.45,429.04
S0985,2026-07-14,Colombo,Western,P012,Butter,Dairy,Customer_065,Online,737.87,10.0,0.189,5984.13,4632.4,1351.73
S0986,2026-07-28,Colombo,Western,P006,Sugar,Groceries,Customer_069,Card,320.77,8.0,0.168,2135.05,1805.13,329.92
S0987,2026-07-16,Kurunegala,North Western,P010,Yogurt,Dairy,Customer_017,Online,869.31,5.0,0.079,4003.17,3133.33,869.84
S0988,2026-07-11,Jaffna,Northern,P016,Nuts,Snacks,Customer_007,Card,126.76,3.0,0.11,338.45,263.25,75.2
S0989,2026-07-14,Kandy,Central,P008,Cooking Oil,Groceries,Customer_004,Mobile Wallet,342.63,10.0,0.074,3172.75,2244.03,928.72
S0990,2026-07-05,Kurunegala,North Western,P002,Pepsi,Beverages,Customer_014,Cash,305.49,8.0,0.087,2231.3,1842.41,388.89
S0991,2026-07-15,Galle,Southern,P017,Detergent,Household,Customer_087,Online,1066.54,6.0,0.197,5138.59,3871.1,1267.49
S0992,2026-07-30,Kandy,Central,P012,Butter,Dairy,Customer_010,Mobile Wallet,823.41,4.0,0.162,2760.07,1957.61,802.46
S0993,2026-07-23,Colombo,Western,P006,Sugar,Groceries,Customer_049,Cash,1363.83,9.0,0.088,11194.32,9372.56,1821.76
S0994,2026-07-19,Kandy,Central,P017,Detergent,Household,Customer_023,Mobile Wallet,329.7,9.0,0.016,2919.82,2056.46,863.36
S0995,2026-07-13,Galle,Southern,P010,Yogurt,Dairy,Customer_077,Card,183.16,6.0,0.03,1065.99,934.72,131.27
S0996,2026-07-30,Kandy,Central,P009,Milk,Dairy,Customer_007,Mobile Wallet,797.36,7.0,0.122,4900.57,4041.1,859.47
